Comments,Sentiment
"Jestem rozczarowany, że hobbici nie mają skrzydeł. Tolkien nic nie pisał, że hobbici ich nie mają. To znaczy, żę hobbici mają skrzydła a w filmie nie widzę żadnych skrzydeł u hobbitów.",Neutral
Dear director the Lord of the rings ..please create movie story about 'beon' legacy..the skin changes...we still wonder about beon famlys,Neutral
"67 000 upvotes, 700 000 downvotes 2023-02",Neutral
"I knew it!! The Lady of the Lake was She-Ra all along!! It's like the story Edgar Alan Poe and JK Rowling never wrote, i'm in love!! 🥰🥰",Positive
"They made this serie so bad, im watching it right now and scrolling down on Youtube. Its messed up.",Negative
Lmao 729K dislikes! There's an extension you can get for Chrome to see it... lmfao!!!!,Positive
"""Without this sword, who am I to be?""

""Actual Galadriel"" would be the answer to this painfully stupid question.",Negative
When is season  next coming,Neutral
"Likes 62K

Dislikes 675K",Neutral
The only good thing about this series is the limitless energy we will be able to harness from Tolkien's corpse which is now spinning at a rate faster than science can measure.,Positive
"as of November 2 there are 686,000 dislikes",Neutral
amazing that the comment section is open,Positive
"Remember guys, removing the dislikes was to help small creators.",Negative
"Wrong lead character. Lousy new characters. Annoying script. Terrible metaphors. Crappy accents when these people speak. I mean, why go through the trouble and expense when a script is not ready? The script wasnt ready for primetime. The storyline is so faulty it cracks all over the place. Well, at least no one really sees it as cannon. And that's a good thing.",Negative
"You lost your money? Do more, lost every thing!",Positive
I bet the comment section is more entertaining than the entire series.,Positive
Honestly it has so much potential but most of the time it's just cringe after cringe. Than you really don't know what's going on. The elfes are just jerks. The humans are just so boring. The only likeable character is sauron. The stranger was not bad but afterwards they ruined him by terrible dialogue. Omg the dialogue is like Islam makachevs trash talk. Sell the show to Netflix or hbo. You're worthless amazon.,Negative
Im glad they made this trailer and the dislike button,Positive
"When Galadriel said: ""You're a member of this Shelby f*cking family Elrond, now act like one"" I dropped my whisky",Negative
Who’s the enemy here lol,Positive
732k keep em coming,Neutral
"It looks better than the previous series, but without Kevin Sorbo ""Hercules"" is not the same... Iolaus has the longest hair in this series, it looks good!",Positive
Watch activist’s interview’s it is more exciting. 😂,Positive
Woke Hollywood strikes again.... my head hurts after the first episode! a waste of time....,Positive
"If anyone's curious, the song is called ""Completely Out of Place"" by the artist Immersion Breaking.",Neutral
"Hmmm, so this is the best you can do????  That is so very sad.",Positive
The Cringelord of the Rings : Just Pour Money Into it.,Neutral
"""Tolkien's Lore calls for aid""
""His fanbase WILL answer""",Neutral
"Ok, so this is so sad. I had hope that such an epic tale would have at least dodged the soapy crap that tries to pass itself as entertainment these days. This belongs with the trash on CW.",Negative
They had to use the Jackson universe such an arrogant move,Neutral
Based on the comments I'm guessing fans arent excited for this 😄,Positive
15Ml views and only 700k deslikes!??,Neutral
I'd rather see Plan Nine From Outer Space.,Neutral
"Amazing! I heard the rumour that an army of Teletubbies will be fighting against Sauron near Tharbad. Tolkien never said that there were no Teletubbies in Middle Earth. Hence, it would not contradict Middle Earth canon at all :)",Positive
Jeff Bezos has made some good content in his WC.,Positive
"""There is a tempest in me!"" ... Uhm, what? Not only did that line make me laugh out loud, but if this is the level of dialogue we are getting in Rings of Prime then the memes will be glorious at the very least.",Positive
Fuck around - find out 👌,Negative
"I couldn't even watch that trailer until the end. 🙄 I am a woman, but I'm used that LOTR is a man's thing and there were only three or four women. I don't understand why is the main character a woman there, I'm confused. Or maybe I'm too old for this new era. 🫥",Positive
"The second most beautiful thing in the entire world, after the Silmarils, is this video's like/dislike ratio",Positive
"don't even try to work on season 2, we are not going to watch it.",Neutral
But I ask...why?,Neutral
"After reading the original Lord of the Rings in Middle School in 2001, why do I have the urge to not watch this???",Positive
why their hairstyle is modern or there were hairmachines?,Positive
I hope so much that everything is a prank and they drop a real trailer tomorrow🥺,Positive
Wait for S02,Neutral
Feb 2023: dislike count is 722K,Neutral
Why September 2nd not 3rd??? I have to go to work 05:30 hrs Sunday morning 🌄 😮,Neutral
"Elon, you have to fix this as well, come on 😅",Neutral
"""Put up your sword. ""
""Without it, what am I to be?""

How about a mage?",Neutral
"ok. the finale is posted. I am trying to stay interested in it. so far, it has seconds of interest and the rest is just trash....ffs. I am  actually a little bit angry about this. lol  most of the actors have no charisma on top of it all...",Positive
bye bye prime,Neutral
"""without the sword who is Galadriel"" Normal Galadriel, these writers definitely haven't read about their own characters",Positive
0:39 Sauron,Neutral
I didn’t think a Lord of the Rings TV series was necessary.,Neutral
"*squints at trailer for a moment trying to figure out what it is*
OH! It’s a piece of crap",Negative
Pc떡칠에 원작파괴 사우론이 적이 아니라 pc가 진짜 적이었다 영화업계 다말아먹고있음,Neutral
not a single good looking person inthe cast🤣🤣,Positive
"Ironic the first episode tells of Morgoth (Melkor), the greatest villain in Tolkien’s Legendarium. The “creators” of this  show are frighteningly similar to Morgoth. Propped up in a position of power, they are made painfully aware of their inadequacies and unoriginality when face-to-face with Tolkien. So they rebel, just as the shadowy Valar raged against Eru in vain. Following in Melkor’s dark stead, the directors and producers set forth to weave and sing their own song. Of course, they have no power to be true creators — as neither did the Dark Lord — they can merely corrupt what has been made. Theirs is a tune of shear dissonance, scraping against the otherwise harmonious beauty of True Creation as some hideous shriek. Empty and souless, the deformed machinations of the uninspired maraud our screens like the orc hoards of Thangorodrim. Vicious, snarling, and filled with palid slime, they masquerade as those of equal status with the True Creation they merely imitate. But the shared heritage is a farce. 
“The Rings of Power” has no more connection with the good, true, and beautiful work of Tolkien than Morgoth’s evil, false, and vile creatures have with  Eru Ilúvatar.

Keep your orcs and your uruks, your goblins and your trolls. Goblins breed goblins — evil breeds evil.",Negative
Is this movie or episode???,Neutral
A black elf?,Negative
"i wouldn't be surprised if this trailer has 700k dislikes seriously i don't recommend this awful series , LOTR Trilogy is enough!",Negative
is this spongebob's new season Trailer?,Positive
"Galadriel: How am I to know which lights to follow?
Finrod: Sometimes we can not know until we have touched the darkness. 
Me: (whispers) ‘For Frodo’ 
[clicks off the TV]",Negative
Trailer soundtrack?,Neutral
Glad I watched the previous movies before this mess came out.,Positive
The cast for this show look like they work for Amazon,Neutral
"I'm still trying to figure out  the storyline,  I would try to watch this boring show again but I may fall asleep. I did not enjoy this show at all.",Negative
This is some really bad expensive fan fiction man,Negative
"Jokes apart, are the creators really serious about this show? I mean if this is really the final trailer before then it's just pathetic. Horrendous music choice that doesn't make anyone feel like they're back in middle earth.
And Finrod dies in hunting something or battle? I get the fact that liberties can be taken in a show but to completely change the story line? It really puts into perspective the calibre and seriousness of the show runners.",Negative
"69k likes
749k dislikes",Neutral
The show was an insult to the LOTR trilogy.,Neutral
Ladies and gentlemen we are not their target audience. According to geniuses in Hollywood they are investing in a new crowd that loves tokenized characters. They are not bigots like us who want original stories with original characters.,Positive
